subnum,nowtrial,imageno,exposure,charalength,TargetPosi,charakey,charares,TorF1,maskwidth,colorcond,colorres,TorF2,totaltime,RSVPtime,mojitime,mojiRT,colorRT,gray_gray,gray_mix,gray_color,mix_gray,mix_mix,mix_color,color_gray,color_mix,color_color
4,169,349,9,24,10,83,83,1,300,2,2,1,5.12E+00,4.10E+00,1.71E-01,1.18E+00,7.92E-01,0,0,0,0,0,0,0,0,1
4,170,373,9,24,10,88,88,1,13,1,1,1,5.23E+00,4.20E+00,1.75E-01,1.67E+00,7.15E-01,0,0,0,0,1,0,0,0,0
4,171,552,9,23,9,1000,1000,1000,300,2,2,1,3.72E+00,2.68E+00,1.17E-01,1.00E+03,1.17E+00,0,0,0,0,0,0,0,0,1
4,172,528,9,23,9,66,66,1,300,2,2,1,4.91E+00,3.88E+00,1.69E-01,1.69E+00,9.98E-01,0,0,0,0,0,0,0,0,1
4,173,485,7,22,8,82,82,1,300,2,2,1,4.05E+00,3.02E+00,1.37E-01,1.49E+00,7.27E-01,0,0,0,0,0,0,0,0,1
4,174,208,9,21,7,71,71,1,1.00E-02,0,0,1,4.63E+00,3.60E+00,1.71E-01,1.42E+00,1.37E+00,1,0,0,0,0,0,0,0,0
4,175,219,7,20,6,80,80,1,300,2,2,1,3.91E+00,2.88E+00,1.44E-01,1.41E+00,1.10E+00,0,0,0,0,0,0,0,0,1
4,176,525,7,20,6,72,72,1,13,1,0,0,3.84E+00,2.82E+00,1.41E-01,1.38E+00,8.83E-01,0,0,0,1,0,0,0,0,0
4,177,548,5,25,11,74,74,1,1.00E-02,0,0,1,3.34E+00,2.32E+00,9.27E-02,1.75E+00,9.24E-01,1,0,0,0,0,0,0,0,0
4,178,394,7,21,7,1000,1000,1000,13,1,1,1,2.82E+00,1.80E+00,8.57E-02,1.00E+03,9.45E-01,0,0,0,0,1,0,0,0,0
4,179,462,5,23,9,86,78,0,9,1,0,0,3.24E+00,2.22E+00,9.64E-02,1.17E+00,1.11E+00,0,0,0,1,0,0,0,0,0
4,180,405,5,20,6,1000,1000,1000,300,2,2,1,2.07E+00,1.03E+00,5.17E-02,1.00E+03,1.20E+00,0,0,0,0,0,0,0,0,1
4,181,354,7,23,9,89,89,1,17,1,1,1,3.98E+00,2.95E+00,1.28E-01,1.19E+00,9.62E-01,0,0,0,0,1,0,0,0,0
4,182,201,7,20,6,1000,1000,1000,13,1,2,0,2.75E+00,1.72E+00,8.58E-02,1.00E+03,2.14E+00,0,0,0,0,0,1,0,0,0
4,183,482,7,25,11,1000,1000,1000,17,1,2,0,3.16E+00,2.13E+00,8.53E-02,1.00E+03,1.67E+00,0,0,0,0,0,1,0,0,0
4,184,215,7,22,8,76,76,1,2.10E+01,1,2,0,4.30E+00,3.27E+00,1.48E-01,1.18E+00,1.24E+00,0,0,0,0,0,1,0,0,0
4,185,327,9,20,6,73,73,1,17,1,1,1,4.56E+00,3.53E+00,1.77E-01,1.37E+00,7.54E-01,0,0,0,0,1,0,0,0,0
4,186,441,5,20,6,67,67,1,21,1,2,0,3.05E+00,2.03E+00,1.02E-01,1.65E+00,9.26E-01,0,0,0,0,0,1,0,0,0
4,187,224,9,25,11,1000,1000,1000,1.30E+01,1,2,0,3.94E+00,2.92E+00,1.17E-01,1.00E+03,1.03E+00,0,0,0,0,0,1,0,0,0
4,188,259,5,24,10,71,87,0,21,1,2,0,3.32E+00,2.30E+00,9.58E-02,1.33E+00,7.61E-01,0,0,0,0,0,1,0,0,0
4,189,434,5,25,11,86,86,1,13,1,2,0,3.35E+00,2.32E+00,9.27E-02,1.34E+00,9.64E-01,0,0,0,0,0,1,0,0,0
4,190,234,7,23,9,69,69,1,300,2,2,1,4.25E+00,3.22E+00,1.40E-01,1.44E+00,9.76E-01,0,0,0,0,0,0,0,0,1
4,191,266,7,25,11,1000,1000,1000,300,2,2,1,3.17E+00,2.13E+00,8.53E-02,1.00E+03,9.49E-01,0,0,0,0,0,0,0,0,1
4,192,230,5,25,11,72,72,1,300,2,2,1,3.42E+00,2.38E+00,9.53E-02,1.95E+00,8.62E-01,0,0,0,0,0,0,0,0,1
4,193,322,5,21,7,86,68,0,13,1,1,1,3.12E+00,2.10E+00,1.00E-01,1.51E+00,1.14E+00,0,0,0,0,1,0,0,0,0
4,194,423,5,20,6,88,88,1,21,1,2,0,3.04E+00,2.02E+00,1.01E-01,1.72E+00,7.23E-01,0,0,0,0,0,1,0,0,0
4,195,227,9,22,8,89,89,1,9,1,1,1,4.85E+00,3.83E+00,1.74E-01,1.20E+00,7.92E-01,0,0,0,0,1,0,0,0,0
4,196,242,5,25,11,90,90,1,17,1,1,1,3.46E+00,2.43E+00,9.73E-02,1.23E+00,8.36E-01,0,0,0,0,1,0,0,0,0
4,197,401,7,22,8,75,75,1,21,1,2,0,4.06E+00,3.03E+00,1.38E-01,1.07E+00,7.32E-01,0,0,0,0,0,1,0,0,0
4,198,307,9,24,10,77,77,1,1.00E-02,0,0,1,5.04E+00,4.02E+00,1.67E-01,1.71E+00,1.19E+00,1,0,0,0,0,0,0,0,0
4,199,323,5,22,8,80,80,1,17,1,1,1,3.27E+00,2.25E+00,1.02E-01,1.28E+00,7.75E-01,0,0,0,0,1,0,0,0,0
4,200,390,7,23,9,90,90,1,1.00E-02,0,0,1,4.24E+00,3.22E+00,1.40E-01,1.24E+00,1.54E+00,1,0,0,0,0,0,0,0,0
4,201,245,9,22,8,88,88,1,3.00E+02,2,2,1,4.85E+00,3.82E+00,1.73E-01,1.70E+00,8.37E-01,0,0,0,0,0,0,0,0,1
4,202,470,5,25,11,78,78,1,1.00E-02,0,0,1,3.51E+00,2.48E+00,9.93E-02,1.32E+00,9.06E-01,1,0,0,0,0,0,0,0,0
4,203,352,9,21,7,1000,1000,1000,9,1,2,0,3.47E+00,2.45E+00,1.17E-01,1.00E+03,1.16E+00,0,0,0,0,0,1,0,0,0
4,204,308,5,25,11,84,84,1,13,1,1,1,3.32E+00,2.28E+00,9.13E-02,1.21E+00,1.06E+00,0,0,0,0,1,0,0,0,0
4,205,466,7,21,7,74,74,1,2.50E+01,1,1,1,3.91E+00,2.88E+00,1.37E-01,1.44E+00,9.25E-01,0,0,0,0,1,0,0,0,0
4,206,222,9,23,9,1000,1000,1000,300,2,2,1,3.70E+00,2.68E+00,1.17E-01,1.00E+03,8.47E-01,0,0,0,0,0,0,0,0,1
4,207,486,9,23,9,86,86,1,1.00E-02,0,0,1,4.83E+00,3.80E+00,1.65E-01,2.07E+00,2.06E+00,1,0,0,0,0,0,0,0,0
4,208,551,9,22,8,66,66,1,13,1,1,1,4.74E+00,3.72E+00,1.69E-01,1.47E+00,5.24E-01,0,0,0,0,1,0,0,0,0
4,209,398,5,25,11,69,69,1,300,2,2,1,3.46E+00,2.43E+00,9.73E-02,2.06E+00,1.52E+00,0,0,0,0,0,0,0,0,1
4,210,449,5,22,8,70,70,1,300,2,2,1,3.19E+00,2.17E+00,9.85E-02,1.68E+00,1.03E+00,0,0,0,0,0,0,0,0,1
4,211,519,9,20,6,78,78,1,300,2,2,1,4.48E+00,3.45E+00,1.72E-01,1.34E+00,1.99E+00,0,0,0,0,0,0,0,0,1
4,212,495,9,20,6,83,83,1,1.00E-02,0,0,1,4.49E+00,3.47E+00,1.73E-01,1.08E+00,7.64E-01,1,0,0,0,0,0,0,0,0
4,213,288,9,23,9,87,87,1,1.00E-02,0,0,1,4.94E+00,3.92E+00,1.70E-01,1.08E+00,7.88E-01,1,0,0,0,0,0,0,0,0
4,214,350,7,25,11,74,74,1,300,2,2,1,4.47E+00,3.45E+00,1.38E-01,1.48E+00,1.02E+00,0,0,0,0,0,0,0,0,1
4,215,214,7,21,7,1000,1000,1000,1.00E-02,0,0,1,2.85E+00,1.82E+00,8.65E-02,1.00E+03,7.96E-01,1,0,0,0,0,0,0,0,0
4,216,496,9,21,7,84,84,1,1.00E-02,0,0,1,4.55E+00,3.52E+00,1.67E-01,1.38E+00,1.11E+00,1,0,0,0,0,0,0,0,0
4,217,248,7,25,11,87,87,1,9,1,0,0,4.52E+00,3.50E+00,1.40E-01,1.29E+00,8.86E-01,0,0,0,1,0,0,0,0,0
4,218,534,9,23,9,82,82,1,300,2,2,1,4.97E+00,3.93E+00,1.71E-01,1.41E+00,9.69E-01,0,0,0,0,0,0,0,0,1
4,219,458,9,25,11,74,74,1,25,1,0,0,5.22E+00,4.20E+00,1.68E-01,1.80E+00,1.55E+00,0,0,0,1,0,0,0,0,0
4,220,272,7,25,11,89,89,1,1.00E-02,0,0,1,4.49E+00,3.47E+00,1.39E-01,1.29E+00,7.98E-01,1,0,0,0,0,0,0,0,0
4,221,210,9,23,9,85,85,1,3.00E+02,2,2,1,4.98E+00,3.95E+00,1.72E-01,1.46E+00,1.03E+00,0,0,0,0,0,0,0,0,1
4,222,456,9,23,9,73,71,0,300,2,2,1,4.97E+00,3.95E+00,1.72E-01,1.58E+00,1.72E+00,0,0,0,0,0,0,0,0,1
4,223,315,9,20,6,1000,1000,1000,300,2,2,1,3.38E+00,2.35E+00,1.17E-01,1.00E+03,1.14E+00,0,0,0,0,0,0,0,0,1
4,224,430,5,21,7,78,70,0,21,1,2,0,3.06E+00,2.03E+00,9.68E-02,2.31E+00,2.23E+00,0,0,0,0,0,1,0,0,0
4,225,412,7,21,7,83,83,1,1.00E-02,0,1,0,3.92E+00,2.90E+00,1.38E-01,1.52E+00,4.62E+00,0,1,0,0,0,0,0,0,0
4,226,457,5,24,10,86,68,0,17,1,1,1,3.43E+00,2.40E+00,1.00E-01,1.38E+00,9.37E-01,0,0,0,0,1,0,0,0,0
4,227,258,5,23,9,79,84,0,1.00E-02,0,1,0,3.25E+00,2.22E+00,9.64E-02,1.44E+00,1.37E+00,0,1,0,0,0,0,0,0,0
4,228,393,5,20,6,78,78,1,13,1,2,0,3.07E+00,2.03E+00,1.02E-01,1.24E+00,9.14E-01,0,0,0,0,0,1,0,0,0
4,229,209,7,22,8,70,70,1,1.00E-02,0,0,1,4.09E+00,3.07E+00,1.39E-01,1.77E+00,8.90E-01,1,0,0,0,0,0,0,0,0
4,230,468,7,23,9,84,68,0,1.00E-02,0,0,1,4.24E+00,3.22E+00,1.40E-01,2.07E+00,8.16E-01,1,0,0,0,0,0,0,0,0
4,231,213,9,20,6,73,73,1,1.00E-02,0,0,1,4.55E+00,3.52E+00,1.76E-01,1.48E+00,9.34E-01,1,0,0,0,0,0,0,0,0
4,232,454,9,21,7,81,81,1,300,2,2,1,4.64E+00,3.62E+00,1.72E-01,1.51E+00,9.12E-01,0,0,0,0,0,0,0,0,1
4,233,427,9,24,10,72,72,1,300,2,2,1,5.10E+00,4.08E+00,1.70E-01,1.83E+00,1.39E+00,0,0,0,0,0,0,0,0,1
4,234,556,7,21,7,84,84,1,17,1,2,0,3.91E+00,2.88E+00,1.37E-01,1.35E+00,1.10E+00,0,0,0,0,0,1,0,0,0
4,235,283,5,24,10,83,83,1,300,2,2,1,3.26E+00,2.23E+00,9.30E-02,1.37E+00,1.10E+00,0,0,0,0,0,0,0,0,1
4,236,404,7,25,11,72,72,1,3.00E+02,2,2,1,4.55E+00,3.52E+00,1.41E-01,1.75E+00,3.65E+00,0,0,0,0,0,0,0,0,1
4,237,278,5,25,11,67,67,1,21,1,2,0,3.47E+00,2.45E+00,9.80E-02,1.64E+00,1.05E+00,0,0,0,0,0,1,0,0,0
4,238,301,7,24,10,67,67,1,21,1,2,0,4.36E+00,3.33E+00,1.39E-01,1.60E+00,2.03E+00,0,0,0,0,0,1,0,0,0
4,239,439,7,24,10,89,89,1,300,2,2,1,4.31E+00,3.28E+00,1.37E-01,3.23E+00,9.97E-01,0,0,0,0,0,0,0,0,1
4,240,432,7,23,9,1000,1000,1000,300,2,2,1,3.01E+00,1.98E+00,8.62E-02,1.00E+03,9.78E-01,0,0,0,0,0,0,0,0,1
4,241,313,7,24,10,1000,1000,1000,3.00E+02,2,2,1,3.07E+00,2.05E+00,8.54E-02,1.00E+03,1.16E+00,0,0,0,0,0,0,0,0,1
4,242,265,7,24,10,85,85,1,2.50E+01,1,2,0,4.43E+00,3.40E+00,1.42E-01,1.94E+00,9.40E-01,0,0,0,0,0,1,0,0,0
4,243,550,5,21,7,1000,1000,1000,1.30E+01,1,0,0,2.13E+00,1.10E+00,5.24E-02,1.00E+03,9.90E-01,0,0,0,1,0,0,0,0,0
4,244,459,9,20,6,85,85,1,3.00E+02,2,2,1,4.14E+00,3.12E+00,1.56E-01,2.91E+00,1.34E+00,0,0,0,0,0,0,0,0,1
4,245,553,9,24,10,90,90,1,9.00E+00,1,1,1,5.11E+00,4.08E+00,1.70E-01,1.17E+00,1.04E+00,0,0,0,0,1,0,0,0,0
4,246,292,5,21,7,71,71,1,1.70E+01,1,2,0,3.10E+00,2.07E+00,9.84E-02,1.59E+00,9.92E-01,0,0,0,0,0,1,0,0,0
4,247,378,9,23,9,71,88,0,2.50E+01,1,2,0,5.04E+00,4.02E+00,1.75E-01,1.39E+00,2.01E+00,0,0,0,0,0,1,0,0,0
4,248,359,9,22,8,65,65,1,1.70E+01,1,1,1,4.90E+00,3.87E+00,1.76E-01,1.38E+00,9.38E-01,0,0,0,0,1,0,0,0,0
4,249,498,7,23,9,80,80,1,9.00E+00,1,1,1,4.20E+00,3.17E+00,1.38E-01,1.35E+00,1.00E+00,0,0,0,0,1,0,0,0,0
4,250,413,7,22,8,82,82,1,3.00E+02,2,2,1,4.06E+00,3.03E+00,1.38E-01,1.95E+00,8.57E-01,0,0,0,0,0,0,0,0,1
4,251,392,5,25,11,88,88,1,3.00E+02,2,2,1,3.45E+00,2.42E+00,9.67E-02,1.61E+00,9.94E-01,0,0,0,0,0,0,0,0,1
4,252,425,5,22,8,67,67,1,3.00E+02,2,2,1,3.16E+00,2.13E+00,9.70E-02,1.45E+00,8.41E-01,0,0,0,0,0,0,0,0,1
4,253,520,5,21,7,69,69,1,1.70E+01,1,2,0,3.08E+00,2.05E+00,9.76E-02,1.51E+00,1.35E+00,0,0,0,0,0,1,0,0,0
4,254,407,7,22,8,67,67,1,2.10E+01,1,2,0,4.10E+00,3.07E+00,1.39E-01,1.54E+00,1.09E+00,0,0,0,0,0,1,0,0,0
4,255,300,5,23,9,78,78,1,3.00E+02,2,2,1,3.15E+00,2.12E+00,9.20E-02,1.67E+00,1.12E+00,0,0,0,0,0,0,0,0,1
4,256,217,7,24,10,68,68,1,3.00E+02,2,2,1,4.54E+00,3.52E+00,1.47E-01,1.43E+00,1.19E+00,0,0,0,0,0,0,0,0,1
4,257,533,7,22,8,85,85,1,3.00E+02,2,2,1,4.06E+00,3.03E+00,1.38E-01,1.92E+00,1.10E+00,0,0,0,0,0,0,0,0,1
4,258,304,9,21,7,1000,1000,1000,2.10E+01,1,2,0,3.47E+00,2.45E+00,1.17E-01,1.00E+03,1.37E+00,0,0,0,0,0,1,0,0,0
4,259,530,9,25,11,67,69,0,2.10E+01,1,2,0,5.15E+00,4.13E+00,1.65E-01,2.22E+00,8.31E-01,0,0,0,0,0,1,0,0,0
4,260,366,7,23,9,88,88,1,2.50E+01,1,2,0,4.25E+00,3.22E+00,1.40E-01,1.25E+00,9.35E-01,0,0,0,0,0,1,0,0,0
4,261,385,7,24,10,87,87,1,3.00E+02,2,2,1,4.35E+00,3.32E+00,1.38E-01,1.63E+00,1.48E+00,0,0,0,0,0,0,0,0,1
4,262,321,7,20,6,1000,1000,1000,9.00E+00,1,1,1,2.74E+00,1.72E+00,8.58E-02,1.00E+03,9.87E-01,0,0,0,0,1,0,0,0,0
4,263,549,7,20,6,71,71,1,3.00E+02,2,2,1,3.77E+00,2.73E+00,1.37E-01,1.54E+00,8.86E-01,0,0,0,0,0,0,0,0,1
4,264,342,7,23,9,84,84,1,3.00E+02,2,2,1,4.32E+00,3.30E+00,1.43E-01,1.50E+00,7.82E-01,0,0,0,0,0,0,0,0,1
4,265,538,5,21,7,77,77,1,3.00E+02,2,2,1,3.07E+00,2.05E+00,9.76E-02,1.82E+00,1.01E+00,0,0,0,0,0,0,0,0,1
4,266,522,9,23,9,70,70,1,1.70E+01,1,1,1,5.00E+00,3.97E+00,1.72E-01,1.79E+00,8.14E-01,0,0,0,0,1,0,0,0,0
4,267,431,9,22,8,1000,1000,1000,3.00E+02,2,2,1,3.60E+00,2.57E+00,1.17E-01,1.00E+03,1.08E+00,0,0,0,0,0,0,0,0,1
4,268,365,9,22,8,1000,1000,1000,1.30E+01,1,1,1,3.59E+00,2.57E+00,1.17E-01,1.00E+03,1.13E+00,0,0,0,0,1,0,0,0,0
4,269,527,9,22,8,73,73,1,1.30E+01,1,0,0,4.80E+00,3.77E+00,1.71E-01,1.67E+00,8.81E-01,0,0,0,1,0,0,0,0,0
4,270,397,5,24,10,81,81,1,3.00E+02,2,2,1,3.42E+00,2.38E+00,9.93E-02,2.93E+00,1.28E+00,0,0,0,0,0,0,0,0,1
4,271,325,7,24,10,67,67,1,2.50E+01,1,1,1,4.48E+00,3.45E+00,1.44E-01,1.28E+00,9.35E-01,0,0,0,0,1,0,0,0,0
4,272,264,5,23,9,86,84,0,1.00E-02,0,0,1,3.30E+00,2.28E+00,9.93E-02,1.33E+00,1.61E+00,1,0,0,0,0,0,0,0,0
4,273,403,9,24,10,1000,1000,1000,9.00E+00,1,0,0,3.82E+00,2.80E+00,1.17E-01,1.00E+03,8.78E-01,0,0,0,1,0,0,0,0,0
4,274,497,9,22,8,67,67,1,1.00E-02,0,0,1,4.75E+00,3.73E+00,1.70E-01,1.59E+00,9.63E-01,1,0,0,0,0,0,0,0,0
4,275,369,9,20,6,74,74,1,1.70E+01,1,1,1,4.59E+00,3.57E+00,1.78E-01,1.68E+00,8.08E-01,0,0,0,0,1,0,0,0,0
4,276,316,7,21,7,1000,1000,1000,3.00E+02,2,2,1,2.83E+00,1.80E+00,8.57E-02,1.00E+03,1.89E+00,0,0,0,0,0,0,0,0,1
4,277,435,5,20,6,90,90,1,1.00E-02,0,0,1,2.93E+00,1.90E+00,9.50E-02,1.17E+00,8.10E-01,1,0,0,0,0,0,0,0,0
4,278,356,9,25,11,86,86,1,2.50E+01,1,2,0,5.31E+00,4.28E+00,1.71E-01,2.71E+00,2.38E+00,0,0,0,0,0,1,0,0,0
4,279,250,5,21,7,65,65,1,1.00E-02,0,0,1,2.93E+00,1.90E+00,9.05E-02,1.25E+00,8.79E-01,1,0,0,0,0,0,0,0,0
4,280,252,7,23,9,86,86,1,3.00E+02,2,1,0,4.23E+00,3.20E+00,1.39E-01,1.30E+00,3.02E+00,0,0,0,0,0,0,0,1,0
4,281,409,7,24,10,1000,1000,1000,300,2,2,1,3.07E+00,2.05E+00,8.54E-02,1.00E+03,9.60E-01,0,0,0,0,0,0,0,0,1
4,282,472,5,21,7,79,81,0,1.00E-02,0,0,1,3.09E+00,2.07E+00,9.84E-02,2.71E+00,9.84E-01,1,0,0,0,0,0,0,0,0
4,283,541,5,24,10,66,66,1,1.00E-02,0,0,1,3.27E+00,2.25E+00,9.37E-02,1.67E+00,9.14E-01,1,0,0,0,0,0,0,0,0
4,284,515,9,22,8,82,82,1,3.00E+02,2,2,1,4.77E+00,3.73E+00,1.70E-01,1.21E+00,9.81E-01,0,0,0,0,0,0,0,0,1
4,285,293,7,22,8,73,73,1,300,2,2,1,4.10E+00,3.07E+00,1.39E-01,1.43E+00,9.67E-01,0,0,0,0,0,0,0,0,1
4,286,532,5,21,7,66,66,1,300,2,2,1,3.03E+00,2.00E+00,9.52E-02,1.74E+00,1.05E+00,0,0,0,0,0,0,0,0,1
4,287,274,5,21,7,67,67,1,13,1,1,1,3.11E+00,2.08E+00,9.92E-02,1.15E+00,8.09E-01,0,0,0,0,1,0,0,0,0
4,288,236,7,25,11,1000,1000,1000,300,2,2,1,3.16E+00,2.13E+00,8.53E-02,1.00E+03,1.22E+00,0,0,0,0,0,0,0,0,1
4,289,218,7,25,11,82,82,1,300,2,2,1,4.51E+00,3.48E+00,1.39E-01,1.21E+00,9.02E-01,0,0,0,0,0,0,0,0,1
4,290,422,9,25,11,80,80,1,300,2,2,1,5.28E+00,4.25E+00,1.70E-01,1.34E+00,9.43E-01,0,0,0,0,0,0,0,0,1
4,291,429,7,20,6,75,75,1,300,2,2,1,3.84E+00,2.82E+00,1.41E-01,1.66E+00,9.97E-01,0,0,0,0,0,0,0,0,1
4,292,494,5,25,11,1000,1000,1000,2.50E+01,1,2,0,2.33E+00,1.30E+00,5.20E-02,1.00E+03,1.55E+00,0,0,0,0,0,1,0,0,0
4,293,270,5,23,9,75,87,0,300,2,2,1,3.29E+00,2.27E+00,9.85E-02,2.18E+00,1.08E+00,0,0,0,0,0,0,0,0,1
4,294,228,7,23,9,86,86,1,21,1,2,0,4.19E+00,3.17E+00,1.38E-01,1.55E+00,1.17E+00,0,0,0,0,0,1,0,0,0
4,295,345,9,20,6,1000,1000,1000,1.00E-02,0,0,1,3.36E+00,2.33E+00,1.17E-01,1.00E+03,8.51E-01,1,0,0,0,0,0,0,0,0
4,296,376,9,21,7,89,89,1,1.00E-02,0,0,1,4.70E+00,3.67E+00,1.75E-01,1.34E+00,8.69E-01,1,0,0,0,0,0,0,0,0
4,297,489,7,20,6,81,81,1,300,2,2,1,3.77E+00,2.75E+00,1.37E-01,1.16E+00,1.93E+00,0,0,0,0,0,0,0,0,1
4,298,334,7,21,7,74,74,1,300,2,2,1,4.05E+00,3.02E+00,1.44E-01,1.55E+00,9.11E-01,0,0,0,0,0,0,0,0,1
4,299,276,5,23,9,81,90,0,300,2,2,1,3.13E+00,2.10E+00,9.13E-02,1.29E+00,7.68E-01,0,0,0,0,0,0,0,0,1
4,300,421,5,24,10,1000,1000,1000,21,1,2,0,2.28E+00,1.25E+00,5.21E-02,1.00E+03,1.15E+00,0,0,0,0,0,1,0,0,0
4,301,416,7,25,11,84,84,1,1.00E-02,0,0,1,4.52E+00,3.48E+00,1.39E-01,3.90E+00,1.29E+00,1,0,0,0,0,0,0,0,0
4,302,358,5,21,7,79,79,1,2.50E+01,1,2,0,3.15E+00,2.12E+00,1.01E-01,1.54E+00,7.68E-01,0,0,0,0,0,1,0,0,0
4,303,348,5,23,9,1000,1000,1000,21,1,2,0,2.21E+00,1.18E+00,5.14E-02,1.00E+03,1.71E+00,0,0,0,0,0,1,0,0,0
4,304,546,5,23,9,74,74,1,1.00E-02,0,0,1,3.32E+00,2.30E+00,1.00E-01,1.17E+00,6.42E-01,1,0,0,0,0,0,0,0,0
4,305,291,9,20,6,70,70,1,1.00E-02,0,0,1,4.50E+00,3.47E+00,1.73E-01,1.47E+00,8.16E-01,1,0,0,0,0,0,0,0,0
4,306,504,7,23,9,1000,1000,1000,300,2,2,1,3.00E+00,1.97E+00,8.55E-02,1.00E+03,8.03E-01,0,0,0,0,0,0,0,0,1
4,307,223,5,24,10,72,72,1,25,1,2,0,3.32E+00,2.28E+00,9.51E-02,1.26E+00,7.70E-01,0,0,0,0,0,1,0,0,0
4,308,461,7,22,8,74,74,1,300,2,2,1,4.14E+00,3.12E+00,1.42E-01,1.19E+00,9.31E-01,0,0,0,0,0,0,0,0,1
4,309,267,9,20,6,67,67,1,21,1,2,0,4.55E+00,3.52E+00,1.76E-01,1.60E+00,8.30E-01,0,0,0,0,0,1,0,0,0
4,310,478,7,21,7,90,90,1,17,1,2,0,3.90E+00,2.88E+00,1.37E-01,1.07E+00,8.46E-01,0,0,0,0,0,1,0,0,0
4,311,463,9,24,10,75,75,1,21,1,2,0,5.05E+00,4.02E+00,1.67E-01,1.42E+00,1.38E+00,0,0,0,0,0,1,0,0,0
4,312,559,5,24,10,87,87,1,9.00E+00,1,1,1,3.30E+00,2.28E+00,9.51E-02,1.34E+00,2.13E+00,0,0,0,0,1,0,0,0,0
4,313,290,7,25,11,72,87,0,1.00E-02,0,0,1,4.46E+00,3.43E+00,1.37E-01,1.10E+00,6.80E-01,1,0,0,0,0,0,0,0,0
4,314,296,9,25,11,67,67,1,300,2,2,1,5.33E+00,4.30E+00,1.72E-01,1.09E+00,8.19E-01,0,0,0,0,0,0,0,0,1
4,315,502,7,21,7,74,76,0,300,2,2,1,4.02E+00,2.98E+00,1.42E-01,1.31E+00,9.64E-01,0,0,0,0,0,0,0,0,1
4,316,382,9,21,7,82,82,1,1.00E-02,0,0,1,4.72E+00,3.68E+00,1.75E-01,1.38E+00,1.10E+00,1,0,0,0,0,0,0,0,0
4,317,329,5,22,8,83,83,1,300,2,2,1,3.27E+00,2.23E+00,1.01E-01,1.13E+00,9.64E-01,0,0,0,0,0,0,0,0,1
4,318,383,7,22,8,1000,1000,1000,1.00E-02,0,0,1,2.90E+00,1.88E+00,8.56E-02,1.00E+03,9.01E-01,1,0,0,0,0,0,0,0,0
4,319,477,7,20,6,77,77,1,300,2,2,1,3.82E+00,2.80E+00,1.40E-01,1.65E+00,5.15E+00,0,0,0,0,0,0,0,0,1
4,320,375,9,20,6,71,71,1,25,1,2,0,4.46E+00,3.43E+00,1.72E-01,1.59E+00,1.09E+00,0,0,0,0,0,1,0,0,0
4,321,312,7,23,9,71,71,1,300,2,2,1,4.39E+00,3.37E+00,1.46E-01,1.55E+00,9.60E-01,0,0,0,0,0,0,0,0,1
4,322,451,9,24,10,1000,1000,1000,300,2,2,1,3.83E+00,2.80E+00,1.17E-01,1.00E+03,1.18E+00,0,0,0,0,0,0,0,0,1
4,323,428,9,25,11,73,73,1,9,1,1,1,5.36E+00,4.33E+00,1.73E-01,1.26E+00,6.63E-01,0,0,0,0,1,0,0,0,0
4,324,262,5,21,7,87,87,1,1.00E-02,0,0,1,3.07E+00,2.03E+00,9.68E-02,1.02E+00,5.74E-01,1,0,0,0,0,0,0,0,0
4,325,261,5,20,6,1000,1000,1000,3.00E+02,2,0,0,2.08E+00,1.05E+00,5.25E-02,1.00E+03,1.22E+00,0,0,0,0,0,0,1,0,0
4,326,211,9,24,10,66,66,1,1.00E-02,0,0,1,5.13E+00,4.10E+00,1.71E-01,1.82E+00,9.11E-01,1,0,0,0,0,0,0,0,0
4,327,491,7,22,8,88,90,0,9,1,1,1,4.05E+00,3.02E+00,1.37E-01,1.25E+00,1.09E+00,0,0,0,0,1,0,0,0,0
4,328,372,7,23,9,1000,1000,1000,21,1,1,1,2.99E+00,1.97E+00,8.55E-02,1.00E+03,1.70E+00,0,0,0,0,1,0,0,0,0
4,329,389,7,22,8,79,79,1,1.00E-02,0,0,1,4.02E+00,3.00E+00,1.36E-01,1.48E+00,7.96E-01,1,0,0,0,0,0,0,0,0
4,330,286,9,21,7,66,66,1,300,2,2,1,4.68E+00,3.65E+00,1.74E-01,1.48E+00,1.68E+00,0,0,0,0,0,0,0,0,1
4,331,452,7,25,11,69,69,1,1.00E-02,0,0,1,4.39E+00,3.37E+00,1.35E-01,1.59E+00,1.36E+00,1,0,0,0,0,0,0,0,0
4,332,437,9,22,8,1000,1000,1000,2.50E+01,1,2,0,3.60E+00,2.57E+00,1.17E-01,1.00E+03,1.35E+00,0,0,0,0,0,1,0,0,0
4,333,268,5,21,7,1000,1000,1000,300,2,2,1,2.11E+00,1.08E+00,5.16E-02,1.00E+03,9.79E-01,0,0,0,0,0,0,0,0,1
4,334,450,9,23,9,70,70,1,13,1,1,1,4.99E+00,3.97E+00,1.72E-01,1.55E+00,9.09E-01,0,0,0,0,1,0,0,0,0
4,335,481,9,24,10,82,82,1,1.00E-02,0,0,1,5.04E+00,4.02E+00,1.67E-01,1.19E+00,1.05E+00,1,0,0,0,0,0,0,0,0
4,336,506,9,25,11,1000,1000,1000,1.70E+01,1,2,0,3.94E+00,2.92E+00,1.17E-01,1.00E+03,9.70E-01,0,0,0,0,0,1,0,0,0
